#CR M   C   Xi(0P)   Xi(1P)  Xi(2P) Xi(T)
0   10   15.4   0.12269    4.5476   0    4.927
0   10   17.6   0.14212    4.6383   0    4.9705
0   10   19.8   0.14448    5.1784   0    5.5439
0   10   22   0.17311    7.4659   0    7.8517
0.6   0   0   1.2166    42.66   0    44.736
0.6   0   2.2   1.0701    36.661   0    38.458
0.6   0   4.4   1.4285    27.973   0    29.459
0.6   0   6.6   1.2961    38.736   0    40.465
0.6   0   8.8   0.99006    26.06   0    27.268
0.6   0   11   1.5031    34.545   0    36.77
0.6   0   13.2   0.96528    29.467   0    31.064
0.6   0   15.4   1.3718    28.712   0    30.211
0.6   0   17.6   1.147    34.669   0    36.422
0.6   0   19.8   1.0681    27.967   0    29.75
0.6   0   22   1.2596    35.006   0    37.052
0.6   1   0   1.1675    53.068   0    54.573
0.6   1   2.2   1.0195    39.534   0    40.978
0.6   1   4.4   1.3189    34.275   0    35.923
0.6   1   6.6   1.1628    45.243   0    46.582
0.6   1   8.8   1.0462    31.041   0    32.578
0.6   1   11   1.2423    44.043   0    45.537
0.6   1   13.2   0.94374    33.993   0    35.185
0.6   1   15.4   1.226    35.87   0    37.495
0.6   1   17.6   1.0839    41.149   0    42.416
0.6   1   19.8   1.0483    33.994   0    35.445
0.6   1   22   1.1437    42.812   0    44.285
0.6   2   0   0.71303    37.485   0    38.612
0.6   2   2.2   0.64824    20.141   0    21.275
0.6   2   4.4   0.73982    20.893   0    21.962
0.6   2   6.6   0.7439    23.508   0    24.704
0.6   2   8.8   0.54706    17.6   0    18.65
0.6   2   11   0.81583    27.539   0    28.715
0.6   2   13.2   0.54609    17.489   0    18.516
0.6   2   15.4   0.72149    22.706   0    23.819
0.6   2   17.6   0.65277    22.123   0    23.211
0.6   2   19.8   0.60063    19.747   0    20.773
0.6   2   22   0.72211    25.947   0    27.08
0.6   3   0   0.44287    20.482   0    21.9
0.6   3   2.2   0.39325    5.8048   0    6.3224
0.6   3   4.4   0.41728    8.0476   0    8.4655
0.6   3   6.6   0.39832    5.8781   0    6.3253
0.6   3   8.8   0.42219    5.8989   0    6.3664
